zona,enderecos_lista,latitude,longitude,area,quartos,aluguel
zona-norte,"Rua Belarmino De Matos, Vicente De Carvalho, Rio de Janeiro, RJ",-22.85046,-43.31252,60.0,1.0,1155
zona-norte,"Rua Marquês De Leão, Engenho Novo, Rio de Janeiro, RJ",-22.90814,-43.26893,64.0,2.0,1130
zona-norte,"Rua Pracinha Dirceu De Almeida, Pitangueiras, Rio de Janeiro, RJ",-22.81863,-43.18063,220.0,3.0,6000
zona-norte,"Rua Bernardino Campos, Piedade, Rio de Janeiro, RJ",-22.88904,-43.30854,60.0,1.0,1020
zona-norte,"Rua Cisne De Faria, Maria Da Graça, Rio de Janeiro, RJ",-22.8851,-43.2702,60.0,2.0,1300
zona-norte,"Rua Maria Lópes, Madureira, Rio de Janeiro, RJ",-22.87909,-43.33731,92.0,2.0,1000
zona-norte,"Rua Magalhães Castro, Riachuelo, Rio de Janeiro, RJ",-22.89544,-43.25609,80.0,2.0,1200
zona-norte,"Rua Magalhães Castro, Riachuelo, Rio de Janeiro, RJ",-22.89544,-43.25609,80.0,2.0,1200
zona-norte,"Rua Americana, Cachambi, Rio de Janeiro, RJ",-22.88937,-43.27118,70.0,2.0,1100
zona-norte,"Rua Filomena Nunes, Olaria, Rio de Janeiro, RJ",-22.84073,-43.26322,81.0,2.0,1500
zona-norte,"Rua Americana, Cachambi, Rio de Janeiro, RJ",-22.88937,-43.27118,40.0,1.0,800
zona-norte,"Rua Euclides Faria, Ramos, Rio de Janeiro, RJ",-22.85513,-43.26363,170.0,3.0,1600
zona-norte,"Rua Americana, Cachambi, Rio de Janeiro, RJ",-22.88937,-43.27118,60.0,2.0,1100
zona-norte,"Rua Aristides Caire, Méier, Rio de Janeiro, RJ",-22.89798,-43.27686,76.0,2.0,1000
zona-norte,"Rua Dos Araújos, Tijuca, Rio de Janeiro, RJ",-22.92729,-43.22753,77.0,2.0,1820
zona-norte,"Rua Barão De Mesquita, Tijuca, Rio de Janeiro, RJ",-22.92417,-43.24049,70.0,2.0,3200
zona-norte,"Rua Canal Rio Jacaré, Sampaio, Rio de Janeiro, RJ",-22.94091,-43.56068,47.0,2.0,1000
zona-norte,"Rua Barão De São Francisco, Andaraí, Rio de Janeiro, RJ",-22.92351,-43.24991,98.0,3.0,2000
zona-norte,"Rua Bernardo Taveira, Vicente De Carvalho, Rio de Janeiro, RJ",-22.85105,-43.31346,122.0,2.0,2700
zona-norte,"Rua Doutor Otávio Kelly, Tijuca, Rio de Janeiro, RJ",-22.93269,-43.24221,76.0,2.0,2400
zona-norte,"Rua Visconde De Abaeté, Vila Isabel, Rio de Janeiro, RJ",-22.91498,-43.2441,64.0,2.0,1850
zona-norte,"Rua Degas, Del Castilho, Rio de Janeiro, RJ",-22.88275,-43.27965,70.0,3.0,1950
zona-norte,"Rua Euclides Da Cunha, São Cristóvão, Rio de Janeiro, RJ",-22.90373,-43.22032,70.0,2.0,1600
zona-norte,"Rua Alfredo Pinto, Tijuca, Rio de Janeiro, RJ",-22.93315,-43.24446,110.0,4.0,2550
zona-norte,"Rua Barão De Mesquita, Tijuca, Rio de Janeiro, RJ",-22.92417,-43.24049,65.0,2.0,2440
zona-norte,"Rua Fábio Luz, Méier, Rio de Janeiro, RJ",-22.9077,-43.29149,58.0,1.0,1100
zona-norte,"Estrada Dos Três Rios, Freguesia Da Ilha, Rio de Janeiro, RJ",-22.93559,-43.33068,70.0,3.0,1300
zona-norte,"Rua Fernando Simoni, Pilares, Rio de Janeiro, RJ",-22.88697,-43.29377,90.0,2.0,1350
zona-norte,"Rua Doutor Satamini, Tijuca, Rio de Janeiro, RJ",-22.91829,-43.2173,65.0,1.0,1650
zona-norte,"Rua Teixeira Soares, Praça Da Bandeira, Rio de Janeiro, RJ",-22.91151,-43.21603,45.0,1.0,1750
zona-norte,"Rua Barão Do Bom Retiro, Engenho Novo, Rio de Janeiro, RJ",-22.90815,-43.27002,62.0,1.0,1060
zona-norte,"Rua Herminia, Cachambi, Rio de Janeiro, RJ",-22.89339,-43.27293,38.0,1.0,1600
zona-norte,"Rua Marechal Jofre, Grajaú, Rio de Janeiro, RJ",-22.91908,-43.26614,32.0,1.0,1800
zona-norte,"Rua Professor Gabizo, Tijuca, Rio de Janeiro, RJ",-22.92048,-43.21906,86.0,3.0,2080
zona-norte,"Rua Barão De Mesquita, Tijuca, Rio de Janeiro, RJ",-22.92417,-43.24049,75.0,2.0,1800
zona-norte,"Rua Conselheiro Zenha, Tijuca, Rio de Janeiro, RJ",-22.9229,-43.22805,74.0,2.0,2000
zona-norte,"Rua General Roca, Tijuca, Rio de Janeiro, RJ",-22.9263,-43.23124,70.0,2.0,3800
zona-norte,"Rua Pedro Guedes, Maracanã, Rio de Janeiro, RJ",-22.91228,-43.2205,72.0,3.0,1990
zona-norte,"Rua Aristides Caire, Méier, Rio de Janeiro, RJ",-22.89798,-43.27686,58.0,2.0,1100
zona-norte,"Rua Pacheco Teles, Ramos, Rio de Janeiro, RJ",-22.84673,-43.25605,70.0,2.0,1600
zona-norte,"Rua Getúlio, Todos Os Santos, Rio de Janeiro, RJ",-22.89661,-43.28125,45.0,1.0,2800
zona-norte,"Avenida Meriti, Vila Da Penha, Rio de Janeiro, RJ",-22.84511,-43.31245,80.0,2.0,1320
zona-norte,"Rua Professor Euríco Rabêlo, Maracanã, Rio de Janeiro, RJ",-22.91391,-43.231,75.0,2.0,2040
zona-norte,"Rua Almirante Baltazar, São Cristóvão, Rio de Janeiro, RJ",-22.90799,-43.22178,61.0,2.0,1950
zona-norte,"Rua Guaporé, Brás De Pina, Rio de Janeiro, RJ",-22.83422,-43.29145,50.0,2.0,1100
zona-norte,"Rua Tenente Costa, Méier, Rio de Janeiro, RJ",-22.89615,-43.27618,70.0,2.0,1430
zona-norte,"Rua Bernardino Campos, Piedade, Rio de Janeiro, RJ",-22.88904,-43.30854,70.0,2.0,1100
zona-norte,"Rua José Higino, Tijuca, Rio de Janeiro, RJ",-22.92958,-43.23826,55.0,2.0,1680
zona-norte,"Rua Engenheiro Clóvis Daudt, Piedade, Rio de Janeiro, RJ",-22.90265,-43.31078,220.0,3.0,2041
zona-norte,"Rua Frei Caneca, Estácio, Rio de Janeiro, RJ",-22.91155,-43.19471,55.0,2.0,1320
zona-norte,"Rua Americana, Cachambi, Rio de Janeiro, RJ",-22.88937,-43.27118,60.0,2.0,1100
zona-norte,"Rua Americana, Cachambi, Rio de Janeiro, RJ",-22.88937,-43.27118,60.0,2.0,1100
zona-norte,"Avenida Dom Hélder Câmara, Engenho De Dentro, Rio de Janeiro, RJ",-22.88458,-43.29074,75.0,2.0,1350
zona-norte,"Rua Rosa E Silva, Grajaú, Rio de Janeiro, RJ",-22.92751,-43.25941,76.0,2.0,2400
zona-norte,"Avenida Meriti, Vila Da Penha, Rio de Janeiro, RJ",-22.84511,-43.31245,80.0,2.0,1500
zona-norte,"Rua Alfredo Pinto, Tijuca, Rio de Janeiro, RJ",-22.93315,-43.24446,60.0,2.0,1960
zona-norte,"Rua Pojuca, Zumbi, Rio de Janeiro, RJ",-22.82206,-43.17453,48.0,1.0,2440
zona-norte,"Rua Mariz E Barros, Praça Da Bandeira, Rio de Janeiro, RJ",-22.91101,-43.21294,90.0,2.0,2120
zona-norte,"Rua Felipe Camarão, Vila Isabel, Rio de Janeiro, RJ",-22.91567,-43.23532,70.0,2.0,2130
zona-sul,"Avenida Atlântica, Copacabana, Rio de Janeiro, RJ",-22.98548,-43.18928,89.0,2.0,2500
zona-sul,"Rua Ministro Viveiros De Castro, Copacabana, Rio de Janeiro, RJ",-22.96429,-43.17722,30.0,1.0,1500
zona-sul,"Rua Corrêa Dutra, Flamengo, Rio de Janeiro, RJ",-22.92812,-43.17493,38.0,1.0,1768
zona-sul,"Rua Alberto De Campos, Ipanema, Rio de Janeiro, RJ",-22.98106,-43.20475,41.0,1.0,2652
zona-sul,"Rua Pompeu Loureiro, Copacabana, Rio de Janeiro, RJ",-22.97432,-43.1929,75.0,2.0,2513
zona-sul,"Avenida Augusto Severo, Glória, Rio de Janeiro, RJ",-22.91597,-43.17659,40.0,1.0,1600
zona-sul,"Rua Anita Garibaldi, Copacabana, Rio de Janeiro, RJ",-22.96856,-43.18855,71.0,2.0,2266
zona-sul,"Praia Botafogo, Botafogo, Rio de Janeiro, RJ",-22.94536,-43.18243,30.0,1.0,1500
zona-sul,"Rua Constante Ramos, Copacabana, Rio de Janeiro, RJ",-22.97345,-43.18988,55.0,1.0,1850
zona-sul,"Rua Edmundo Lins, Copacabana, Rio de Janeiro, RJ",-22.96872,-43.18642,70.0,2.0,2800
zona-sul,"Rua Santa Clara, Copacabana, Rio de Janeiro, RJ",-22.96905,-43.18946,97.0,3.0,2800
zona-sul,"Avenida Niemeyer, São Conrado, Rio de Janeiro, RJ",-22.99686,-43.27146,80.0,2.0,1820
zona-sul,"Rua Tonelero, Copacabana, Rio de Janeiro, RJ",-22.96665,-43.18521,150.0,3.0,3500
zona-sul,"Rua Barão Da Torre, Ipanema, Rio de Janeiro, RJ",-22.98319,-43.2049,74.0,2.0,3000
zona-sul,"Rua São Clemente, Botafogo, Rio de Janeiro, RJ",-22.9498,-43.18973,56.0,2.0,2340
zona-sul,"Rua Maestro Francisco Braga, Copacabana, Rio de Janeiro, RJ",-22.96655,-43.19093,40.0,1.0,2050
zona-sul,"Rua Alberto De Campos, Ipanema, Rio de Janeiro, RJ",-22.98106,-43.20475,160.0,3.0,10000
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,26.0,1.0,1700
zona-sul,"Avenida Rodrigo Otávio, Gávea, Rio de Janeiro, RJ",-22.97454,-43.22625,60.0,1.0,1470
zona-sul,"Rua Barão De Jaguaripe, Ipanema, Rio de Janeiro, RJ",-22.9816,-43.20477,150.0,3.0,8000
zona-sul,"Rua Baronesa De Poconé, Lagoa, Rio de Janeiro, RJ",-22.96236,-43.20226,202.0,4.0,8000
zona-sul,"Rua General Venâncio Flôres, Leblon, Rio de Janeiro, RJ",-22.98431,-43.22521,254.0,4.0,7900
zona-sul,"Av Princesa Isabel, Copacabana, Rio de Janeiro, RJ",-22.96322,-43.17464,60.0,1.0,2300
zona-sul,"Rua Mundo Novo, Botafogo, Rio de Janeiro, RJ",-22.94231,-43.18738,70.0,1.0,2102
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,38.0,1.0,1800
zona-sul,"Rua Sorocaba, Botafogo, Rio de Janeiro, RJ",-22.95339,-43.1898,45.0,1.0,1700
zona-sul,"Rua Álvaro Ramos, Botafogo, Rio de Janeiro, RJ",-22.95706,-43.18302,80.0,2.0,2900
zona-sul,"Rua Pompeu Loureiro, Copacabana, Rio de Janeiro, RJ",-22.97432,-43.1929,80.0,3.0,3200
zona-sul,"Rua Santa Clara, Copacabana, Rio de Janeiro, RJ",-22.96905,-43.18946,110.0,4.0,4500
zona-sul,"Rua Barata Ribeiro, 669 - Copacabana, Rio de Janeiro, RJ",-22.97361,-43.19099,40.0,1.0,2496
zona-sul,"Rua Visconde De Pirajá, Ipanema, Rio de Janeiro, RJ",-22.98429,-43.20492,70.0,2.0,3800
zona-sul,"Rua Marechal Mascarenhas De Morais, Copacabana, Rio de Janeiro, RJ",-22.96484,-43.1827,98.0,3.0,4386
zona-sul,"Rua Visconde De Pirajá, Ipanema, Rio de Janeiro, RJ",-22.98429,-43.20492,60.0,2.0,3500
zona-sul,"Rua Cândido Gaffree, Urca, Rio de Janeiro, RJ",-22.94489,-43.16093,160.0,3.0,4000
zona-sul,"Rua General Severiano, Botafogo, Rio de Janeiro, RJ",-22.95343,-43.17818,34.0,1.0,1773
zona-sul,"Avenida Almirante Álvaro Alberto, São Conrado, Rio de Janeiro, RJ",-22.99639,-43.25816,165.0,3.0,6990
zona-sul,"Rua Edmundo Lins, Copacabana, Rio de Janeiro, RJ",-22.96872,-43.18642,90.0,2.0,3350
zona-sul,"Rua Ramon Franco, Urca, Rio de Janeiro, RJ",-22.95228,-43.16764,131.0,3.0,3750
zona-sul,"Rua Sá Ferreira, Copacabana, Rio de Janeiro, RJ",-22.98123,-43.19261,35.0,1.0,2200
zona-sul,"Praia Do Flamengo, Flamengo, Rio de Janeiro, RJ",-22.93167,-43.17424,100.0,2.0,3570
zona-sul,"Rua Pinheiro Machado, Laranjeiras, Rio de Janeiro, RJ",-22.93619,-43.18383,130.0,3.0,3570
zona-sul,"Rua Professor Álvaro Rodrigues, Botafogo, Rio de Janeiro, RJ",-22.95212,-43.18381,50.0,1.0,2060
zona-sul,"Rua Marquês De Abrantes, Flamengo, Rio de Janeiro, RJ",-22.93727,-43.1776,165.0,3.0,4080
zona-sul,"Avenida Prado Júnior, Copacabana, Rio de Janeiro, RJ",-22.96344,-43.17516,35.0,1.0,1300
zona-sul,"Rua Jerônimo Monteiro, Leblon, Rio de Janeiro, RJ",-22.98723,-43.22822,68.0,2.0,3708
zona-sul,"Rua Bartolomeu Portela, Botafogo, Rio de Janeiro, RJ",-22.953,-43.17913,105.0,3.0,2832
zona-sul,"Rua Doutor Neves Da Rocha, Jardim Botânico, Rio de Janeiro, RJ",-22.96117,-43.21161,90.0,2.0,5500
zona-sul,"Rua Pedro Américo, Catete, Rio de Janeiro, RJ",-22.92495,-43.1796,60.0,1.0,2000
zona-sul,"Rua Das Laranjeiras, Laranjeiras, Rio de Janeiro, RJ",-22.93408,-43.1868,25.0,1.0,1500
zona-sul,"Rua Tonelero, Copacabana, Rio de Janeiro, RJ",-22.96665,-43.18521,156.0,3.0,4750
zona-sul,"Avenida Padre Leonel Franca, Gávea, Rio de Janeiro, RJ",-22.97938,-43.23053,45.0,2.0,2700
zona-sul,"Rua Benjamin Constant, Glória, Rio de Janeiro, RJ",-22.92053,-43.17688,58.0,1.0,2100
zona-sul,"Rua Belisário Távora, Laranjeiras, Rio de Janeiro, RJ",-22.94208,-43.19296,180.0,3.0,10000
zona-sul,"Rua Aristides Espínola, Leblon, Rio de Janeiro, RJ",-22.9863,-43.22698,110.0,3.0,3766
zona-sul,"Rua General Polidoro, Botafogo, Rio de Janeiro, RJ",-22.95648,-43.1865,55.0,1.0,2600
zona-sul,"R. Barão De Ipanema, Copacabana, Rio de Janeiro, RJ",-22.97463,-43.19051,70.0,2.0,2359
zona-sul,"Rua Ministro Viveiros De Castro, Copacabana, Rio de Janeiro, RJ",-22.96429,-43.17722,37.0,1.0,1950
zona-sul,"Rua Andrade Pertence, Catete, Rio de Janeiro, RJ",-22.92504,-43.17799,67.0,2.0,2100
zona-sul,"Praia De Botafogo - Pista Direita, Botafogo, Rio de Janeiro, RJ",-22.94536,-43.18243,21.0,1.0,1000
zona-sul,"Rua Francisco Otaviano, Copacabana, Rio de Janeiro, RJ",-22.98671,-43.18976,100.0,3.0,3100
zona-sul,"Rua Nascimento Silva, Ipanema, Rio de Janeiro, RJ",-22.98212,-43.20482,178.0,4.0,5300
zona-sul,"Rua São Salvador, Flamengo, Rio de Janeiro, RJ",-22.93375,-43.17878,89.0,2.0,1800
zona-sul,"Rua Humaitá, Humaitá, Rio de Janeiro, RJ",-22.95502,-43.19989,105.0,3.0,3000
zona-sul,"Rua Voluntários Da Pátria, Humaitá, Rio de Janeiro, RJ",-22.95615,-43.19765,30.0,1.0,1648
zona-sul,"Rua Domingos Ferreira, Copacabana, Rio de Janeiro, RJ",-22.97271,-43.18696,94.0,2.0,3800
zona-sul,"Rua Dona Mariana, Botafogo, Rio de Janeiro, RJ",-22.95295,-43.18861,58.0,1.0,3090
zona-sul,"Rua Ferreira Viana, Flamengo, Rio de Janeiro, RJ",-22.92719,-43.17533,25.0,1.0,1200
zona-sul,"Rua Sá Ferreira, Copacabana, Rio de Janeiro, RJ",-22.98123,-43.19261,32.0,1.0,1941
zona-sul,"Rua General Urquiza, Leblon, Rio de Janeiro, RJ",-22.98393,-43.22424,145.0,3.0,11990
zona-sul,"Rua Carlos Gois, Leblon, Rio de Janeiro, RJ",-22.98392,-43.21989,40.0,1.0,2200
zona-sul,"Rua Saturnino De Brito, Lagoa, Rio de Janeiro, RJ",-22.96538,-43.21859,80.0,2.0,2900
zona-sul,"Rua Professor Antônio Maria Teixeira, Leblon, Rio de Janeiro, RJ",-22.98284,-43.21702,71.0,2.0,4500
zona-sul,"Carlos Gois, Leblon, Rio de Janeiro, RJ",-22.98392,-43.21989,60.0,1.0,3408
zona-sul,"Rua Voluntários Da Pátria, Botafogo, Rio de Janeiro, RJ",-22.95307,-43.18896,98.0,2.0,3000
zona-sul,"Praia Botafogo, Botafogo, Rio de Janeiro, RJ",-22.94536,-43.18243,120.0,2.0,4500
zona-sul,"Rua São Clemente, Botafogo, Rio de Janeiro, RJ",-22.9498,-43.18973,66.0,2.0,2835
zona-sul,"Rua Voluntários Da Pátria, Botafogo, Rio de Janeiro, RJ",-22.95307,-43.18896,90.0,3.0,2575
zona-sul,"Rua Bento Lisboa, Catete, Rio de Janeiro, RJ",-22.92825,-43.17933,24.0,1.0,1550
zona-sul,"Rua Professor Antônio Maria Teixeira, Leblon, Rio de Janeiro, RJ",-22.98284,-43.21702,110.0,3.0,3500
zona-sul,"Rua Santa Clara, Copacabana, Rio de Janeiro, RJ",-22.96905,-43.18946,64.0,1.0,2700
zona-sul,"Rua Anita Garibaldi, Copacabana, Rio de Janeiro, RJ",-22.96856,-43.18855,68.0,2.0,3200
zona-sul,"Rua Cândido Mendes, Glória, Rio de Janeiro, RJ",-22.92047,-43.18047,42.0,1.0,1400
zona-sul,"Rua Aires Saldanha, Copacabana, Rio de Janeiro, RJ",-22.97816,-43.18969,130.0,3.0,5000
zona-sul,"Avenida Niemeyer, São Conrado, Rio de Janeiro, RJ",-22.99686,-43.27146,79.0,2.0,2700
zona-sul,"Rua Muniz Barreto, Botafogo, Rio de Janeiro, RJ",-22.9459,-43.18415,86.0,2.0,5600
zona-sul,"Praia Do Flamengo, Flamengo, Rio de Janeiro, RJ",-22.93167,-43.17424,31.0,1.0,1200
zona-sul,"Rua Santa Clara, Copacabana, Rio de Janeiro, RJ",-22.96905,-43.18946,121.0,2.0,5000
zona-sul,"Rua Joaquim Nabuco, Copacabana, Rio de Janeiro, RJ",-22.9859,-43.19092,50.0,1.0,2420
zona-sul,"Praia Do Flamengo, Flamengo, Rio de Janeiro, RJ",-22.93167,-43.17424,45.0,1.0,2200
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,100.0,3.0,4000
zona-sul,"Rua Dias Da Rocha, Copacabana, Rio de Janeiro, RJ",-22.97208,-43.19003,136.0,1.0,4080
zona-sul,"Rua Cinco De Julho, Copacabana, Rio de Janeiro, RJ",-22.97075,-43.19001,90.0,2.0,2600
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,104.0,3.0,3960
zona-sul,"Rua Gago Coutinho, Laranjeiras, Rio de Janeiro, RJ",-22.93232,-43.18219,70.0,2.0,2700
zona-sul,"Avenida Padre Leonel Franca, Gávea, Rio de Janeiro, RJ",-22.97938,-43.23053,150.0,3.0,5500
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,125.0,3.0,3570
zona-sul,"Rua Humaitá, Humaitá, Rio de Janeiro, RJ",-22.95502,-43.19989,70.0,1.0,2500
zona-sul,"Rua Barão Da Torre, Ipanema, Rio de Janeiro, RJ",-22.98319,-43.2049,78.0,2.0,3492
zona-sul,"Rua José Roberto Macedo Soares, Gávea, Rio de Janeiro, RJ",-22.97394,-43.22733,50.0,2.0,3900
zona-sul,"Rua Barão De Itambí - Botafogo, Rio de Janeiro, RJ",-22.94117,-43.18094,112.0,3.0,4900
zona-sul,"Rua São Clemente, Botafogo, Rio de Janeiro, RJ",-22.9498,-43.18973,68.0,2.0,2900
zona-sul,"Rua João De Barros, Leblon, Rio de Janeiro, RJ",-22.98424,-43.22228,155.0,4.0,9000
zona-sul,"Rua Aarão Reis, Santa Teresa, Rio de Janeiro, RJ",-22.9223,-43.19061,97.0,3.0,1900
zona-sul,"Rua Maria Angélica, Jardim Botânico, Rio de Janeiro, RJ",-22.96076,-43.20793,69.0,2.0,3300
zona-sul,"Rua Dona Mariana, Botafogo, Rio de Janeiro, RJ",-22.95295,-43.18861,87.0,2.0,3500
zona-sul,"Rua Vinícius De Moraes, Ipanema, Rio de Janeiro, RJ",-22.98324,-43.20278,80.0,2.0,3900
zona-sul,"Avenida Prado Júnior, Copacabana, Rio de Janeiro, RJ",-22.96344,-43.17516,30.0,1.0,1400
zona-sul,"Rua Siqueira Campos, Copacabana, Rio de Janeiro, RJ",-22.96596,-43.18802,77.0,2.0,2400
zona-sul,"Rua Pedro Americo, Catete, Rio de Janeiro, RJ",-22.92495,-43.1796,27.0,1.0,2034
zona-sul,"Rua Marquês De Abrantes, Flamengo, Rio de Janeiro, RJ",-22.93727,-43.1776,46.0,1.0,2700
zona-sul,"Rua Pinto Martins, Santa Teresa, Rio de Janeiro, RJ",-22.91604,-43.17995,25.0,1.0,1500
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,39.0,1.0,1550
zona-sul,"Avenida Atlântica, Copacabana, Rio de Janeiro, RJ",-22.98548,-43.18928,23.0,1.0,1500
zona-sul,"Avenida Epitácio Pessoa, Ipanema, Rio de Janeiro, RJ",-22.9802,-43.20475,50.0,2.0,1768
zona-sul,"R. Das Laranjeiras, Laranjeiras, Rio de Janeiro, RJ",-22.93408,-43.1868,35.0,1.0,1325
zona-sul,"Av.prado Junior, Copacabana, Rio de Janeiro, RJ",-22.96344,-43.17516,32.0,1.0,1250
zona-sul,"Rua Anchieta, Leme, Rio de Janeiro, RJ",-22.96292,-43.17004,26.0,1.0,1200
zona-sul,"Rua Paissandu, Flamengo, Rio de Janeiro, RJ",-22.93397,-43.17615,70.0,2.0,2146
zona-sul,"Rua Francisco Otaviano, 49, Copacabana, Rio de Janeiro, RJ",-22.98695,-43.19028,77.0,2.0,9300
zona-sul,"Rua Paulino Fernandes, Botafogo, Rio de Janeiro, RJ",-22.9533,-43.18538,50.0,1.0,1510
zona-sul,"Rua Raimundo Correia, Copacabana, Rio de Janeiro, RJ",-22.97164,-43.18895,128.0,3.0,2880
zona-sul,"Rua Ronald De Carvalho, Copacabana, Rio de Janeiro, RJ",-22.96519,-43.17679,30.0,1.0,1350
zona-sul,"Flamengo, Rio de Janeiro, RJ",-22.90145,-43.17892,61.0,1.0,5000
zona-sul,"Rua João Borges, Gávea, Rio de Janeiro, RJ",-22.97587,-43.23546,70.0,4.0,3110
zona-sul,"Praia De Botafogo, Botafogo, Rio de Janeiro, RJ",-22.94536,-43.18243,28.0,1.0,1100
zona-sul,"Rua Ministro Viveiros De Castro, Copacabana, Rio de Janeiro, RJ",-22.96429,-43.17722,23.0,1.0,1800
zona-sul,"Rua Cardeal Dom Sebastião Leme, Santa Teresa, Rio de Janeiro, RJ",-22.9172,-43.18908,29.0,1.0,850
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,35.0,1.0,1650
zona-sul,"Rua Santa Clara, Copacabana, Rio de Janeiro, RJ",-22.96905,-43.18946,80.0,2.0,2479
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,38.0,1.0,1500
zona-sul,"Rua Pinheiro Machado, Laranjeiras, Rio de Janeiro, RJ",-22.93619,-43.18383,82.0,2.0,2000
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,49.0,1.0,2500
zona-sul,"Praia Botafogo, Botafogo, Rio de Janeiro, RJ",-22.94536,-43.18243,26.0,1.0,1030
zona-sul,"Rua Da Passagem, Botafogo, Rio de Janeiro, RJ",-22.95354,-43.18153,29.0,1.0,1360
zona-sul,"Av. Padre Leonel Franca, Rocinha, Rio de Janeiro, RJ",-22.97887,-43.22823,40.0,2.0,2000
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,30.0,1.0,1470
zona-sul,"Rua Prudente De Morais, Ipanema, Rio de Janeiro, RJ",-22.98536,-43.20501,80.0,2.0,10040
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,35.0,1.0,1470
zona-sul,"Praia Do Flamengo, Flamengo, Rio de Janeiro, RJ",-22.93167,-43.17424,80.0,2.0,2900
zona-sul,"Rua Anchieta, Leme, Rio de Janeiro, RJ",-22.96292,-43.17004,25.0,1.0,1100
zona-sul,"Avenida Princesa Isabel, Copacabana, Rio de Janeiro, RJ",-22.95095,-43.39537,35.0,1.0,1350
zona-sul,"Rua Visconde De Pirajá, Ipanema, Rio de Janeiro, RJ",-22.98429,-43.20492,61.0,1.0,2850
zona-sul,"Rua Cardeal Dom Sebastião Leme, Santa Teresa, Rio de Janeiro, RJ",-22.9172,-43.18908,66.0,1.0,1100
zona-sul,"Avenida Atlântica, Copacabana, Rio de Janeiro, RJ",-22.98548,-43.18928,115.0,2.0,3200
zona-sul,"Rua Bento Lisboa, Catete, Rio de Janeiro, RJ",-22.92825,-43.17933,30.0,1.0,1266
zona-sul,"Rua Lauro Muller, Botafogo, Rio de Janeiro, RJ",-22.95555,-43.17543,46.0,2.0,3000
zona-sul,"Rua Voluntários Da Pátria, Humaitá, Rio de Janeiro, RJ",-22.95615,-43.19765,30.0,1.0,1300
zona-sul,"Rua Marquês De Paraná, Flamengo, Rio de Janeiro, RJ",-22.93823,-43.17687,115.0,2.0,1700
zona-sul,"Avenida Atlântica, Copacabana, Rio de Janeiro, RJ",-22.98548,-43.18928,90.0,3.0,6500
zona-sul,"Rua Cinco De Julho, Copacabana, Rio de Janeiro, RJ",-22.97075,-43.19001,35.0,1.0,1600
zona-sul,"Rua Gustavo Sampaio, Leme, Rio de Janeiro, RJ",-22.96277,-43.16969,32.0,1.0,1400
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,45.0,1.0,1664
zona-sul,"Rua Paula Freitas, Copacabana, Rio de Janeiro, RJ",-22.96791,-43.18301,76.0,2.0,3200
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,80.0,2.0,2600
zona-sul,"Rua Assis Brasil, Copacabana, Rio de Janeiro, RJ",-22.96364,-43.18105,105.0,3.0,1900
zona-sul,"Rua Soares Cabral, Laranjeiras, Rio de Janeiro, RJ",-22.93545,-43.18641,51.0,2.0,1800
zona-sul,"Rua Ministro Viveiros De Castro, Copacabana, Rio de Janeiro, RJ",-22.96429,-43.17722,70.0,3.0,2300
zona-sul,"Rua Da Passagem, Botafogo, Rio de Janeiro, RJ",-22.95354,-43.18153,40.0,1.0,2300
zona-sul,"R. Ladeira Do Castro, Santa Teresa, Rio de Janeiro, RJ",-22.91834,-43.18649,40.0,1.0,1500
zona-sul,"Praia Do Flamengo, Flamengo, Rio de Janeiro, RJ",-22.93167,-43.17424,35.0,1.0,1800
zona-sul,"Rua Ererê, Cosme Velho, Rio de Janeiro, RJ",-22.94097,-43.19732,98.0,2.0,2500
zona-sul,"Rua Lacerda Coutinho, Copacabana, Rio de Janeiro, RJ",-22.96832,-43.19067,105.0,3.0,3890
zona-sul,"Rua Das Laranjeiras, Laranjeiras, Rio de Janeiro, RJ",-22.93408,-43.1868,55.0,1.0,1800
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,55.0,1.0,2750
